timestamp,soc,voltage,current,power,charging,raw_payload
2026-06-25T08:41:51.759136,77.8,24.239,0.616,14.92,0,"{""soc"":77.8,""voltage"":24.239,""current"":0.616,""power"":14.92,""ocv"":24.272,""cell_v"":4.040,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4658}"
2026-06-25T08:41:56.499165,77.8,24.238,0.567,13.73,0,"{""soc"":77.8,""voltage"":24.238,""current"":0.567,""power"":13.73,""ocv"":24.269,""cell_v"":4.040,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4663}"
2026-06-25T08:42:02.404306,77.8,24.237,0.448,10.85,0,"{""soc"":77.8,""voltage"":24.237,""current"":0.448,""power"":10.85,""ocv"":24.261,""cell_v"":4.040,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4668}"
2026-06-25T08:42:07.757012,77.8,24.237,0.653,15.82,0,"{""soc"":77.8,""voltage"":24.237,""current"":0.653,""power"":15.82,""ocv"":24.272,""cell_v"":4.040,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4673}"
2026-06-25T08:42:11.458860,77.8,24.235,0.602,14.63,0,"{""soc"":77.8,""voltage"":24.235,""current"":0.602,""power"":14.63,""ocv"":24.268,""cell_v"":4.039,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4678}"
2026-06-25T08:42:16.233226,77.7,24.233,0.616,14.92,0,"{""soc"":77.7,""voltage"":24.233,""current"":0.616,""power"":14.92,""ocv"":24.266,""cell_v"":4.039,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4683}"
2026-06-25T08:42:21.268941,77.7,24.231,0.703,16.07,0,"{""soc"":77.7,""voltage"":24.231,""current"":0.703,""power"":16.07,""ocv"":24.269,""cell_v"":4.038,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4688}"
2026-06-25T08:42:26.695916,77.7,24.229,0.66,15.98,0,"{""soc"":77.7,""voltage"":24.229,""current"":0.660,""power"":15.98,""ocv"":24.265,""cell_v"":4.038,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4693}"
2026-06-25T08:42:34.283041,77.7,24.228,0.631,15.27,0,"{""soc"":77.7,""voltage"":24.228,""current"":0.631,""power"":15.27,""ocv"":24.262,""cell_v"":4.038,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4698}"
2026-06-25T08:42:36.716943,77.7,24.225,0.719,17.42,0,"{""soc"":77.7,""voltage"":24.225,""current"":0.719,""power"":17.42,""ocv"":24.264,""cell_v"":4.038,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4703}"
2026-06-25T08:42:41.436120,77.6,24.221,0.877,21.22,0,"{""soc"":77.6,""voltage"":24.221,""current"":0.877,""power"":21.22,""ocv"":24.268,""cell_v"":4.037,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4708}"
2026-06-25T08:42:47.365313,77.6,24.217,0.839,20.3,0,"{""soc"":77.6,""voltage"":24.217,""current"":0.839,""power"":20.30,""ocv"":24.262,""cell_v"":4.036,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4713}"
2026-06-25T08:43:15.346394,77.6,24.212,0.848,20.51,0,"{""soc"":77.6,""voltage"":24.212,""current"":0.848,""power"":20.51,""ocv"":24.258,""cell_v"":4.035,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4718}"
2026-06-25T08:43:15.361718,77.6,24.209,0.623,15.08,0,"{""soc"":77.6,""voltage"":24.209,""current"":0.623,""power"":15.08,""ocv"":24.242,""cell_v"":4.035,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4723}"
2026-06-25T08:43:15.373687,77.5,24.205,0.881,21.31,0,"{""soc"":77.5,""voltage"":24.205,""current"":0.881,""power"":21.31,""ocv"":24.252,""cell_v"":4.034,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4728}"
2026-06-25T08:43:15.386539,77.5,24.202,0.821,19.89,0,"{""soc"":77.5,""voltage"":24.202,""current"":0.821,""power"":19.89,""ocv"":24.246,""cell_v"":4.034,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4733}"
2026-06-25T08:43:16.565612,77.5,24.196,1.578,38.13,0,"{""soc"":77.5,""voltage"":24.196,""current"":1.578,""power"":38.13,""ocv"":24.281,""cell_v"":4.033,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4738}"
2026-06-25T08:43:16.578803,77.5,24.19,1.664,40.17,0,"{""soc"":77.5,""voltage"":24.190,""current"":1.664,""power"":40.17,""ocv"":24.279,""cell_v"":4.032,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4743}"
2026-06-25T08:43:21.390348,77.4,24.187,1.044,25.22,0,"{""soc"":77.4,""voltage"":24.187,""current"":1.044,""power"":25.22,""ocv"":24.243,""cell_v"":4.031,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4748}"
2026-06-25T08:43:26.382092,77.4,24.18,1.251,30.21,0,"{""soc"":77.4,""voltage"":24.180,""current"":1.251,""power"":30.21,""ocv"":24.247,""cell_v"":4.030,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4753}"
2026-06-25T08:43:31.327035,77.3,24.174,1.197,28.91,0,"{""soc"":77.3,""voltage"":24.174,""current"":1.197,""power"":28.91,""ocv"":24.238,""cell_v"":4.029,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4758}"
2026-06-25T08:43:37.258725,77.3,24.169,1.202,29.05,0,"{""soc"":77.3,""voltage"":24.169,""current"":1.202,""power"":29.05,""ocv"":24.234,""cell_v"":4.028,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4763}"
2026-06-25T08:43:45.231427,77.3,24.165,1.23,29.69,0,"{""soc"":77.3,""voltage"":24.165,""current"":1.230,""power"":29.69,""ocv"":24.231,""cell_v"":4.028,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4768}"
2026-06-25T08:43:46.375390,77.2,24.161,1.435,34.63,0,"{""soc"":77.2,""voltage"":24.161,""current"":1.435,""power"":34.63,""ocv"":24.239,""cell_v"":4.027,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4773}"
2026-06-25T08:43:51.400557,77.2,24.157,1.304,31.47,0,"{""soc"":77.2,""voltage"":24.157,""current"":1.304,""power"":31.47,""ocv"":24.227,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4778}"
2026-06-25T08:43:56.403340,77.1,24.153,1.481,35.73,0,"{""soc"":77.1,""voltage"":24.153,""current"":1.481,""power"":35.73,""ocv"":24.233,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4783}"
2026-06-25T08:44:01.423531,77.1,24.151,0.823,19.87,0,"{""soc"":77.1,""voltage"":24.151,""current"":0.823,""power"":19.87,""ocv"":24.195,""cell_v"":4.025,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4788}"
2026-06-25T08:44:06.551596,77.1,24.156,0.62,14.99,0,"{""soc"":77.1,""voltage"":24.156,""current"":0.620,""power"":14.99,""ocv"":24.190,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4793}"
2026-06-25T08:44:11.334405,77.1,24.161,0.79,19.09,0,"{""soc"":77.1,""voltage"":24.161,""current"":0.790,""power"":19.09,""ocv"":24.203,""cell_v"":4.027,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4798}"
2026-06-25T08:44:16.558120,77.0,24.155,1.265,30.56,0,"{""soc"":77.0,""voltage"":24.155,""current"":1.265,""power"":30.56,""ocv"":24.223,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4803}"
2026-06-25T08:44:21.912138,77.0,24.15,1.338,32.27,0,"{""soc"":77.0,""voltage"":24.150,""current"":1.338,""power"":32.27,""ocv"":24.222,""cell_v"":4.025,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4808}"
2026-06-25T08:44:28.761923,77.0,24.154,0.552,13.34,0,"{""soc"":77.0,""voltage"":24.154,""current"":0.552,""power"":13.34,""ocv"":24.184,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4813}"
2026-06-25T08:44:31.336748,77.0,24.157,0.851,20.55,0,"{""soc"":77.0,""voltage"":24.157,""current"":0.851,""power"":20.55,""ocv"":24.203,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4818}"
2026-06-25T08:44:36.333250,76.9,24.16,0.755,18.26,0,"{""soc"":76.9,""voltage"":24.160,""current"":0.755,""power"":18.26,""ocv"":24.200,""cell_v"":4.027,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4823}"
2026-06-25T08:44:41.366590,76.9,24.159,1.005,24.28,0,"{""soc"":76.9,""voltage"":24.159,""current"":1.005,""power"":24.28,""ocv"":24.213,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4828}"
2026-06-25T08:44:46.280997,76.9,24.157,1.002,24.17,0,"{""soc"":76.9,""voltage"":24.157,""current"":1.002,""power"":24.17,""ocv"":24.210,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4833}"
2026-06-25T08:44:51.378599,76.8,24.154,0.991,23.92,0,"{""soc"":76.8,""voltage"":24.154,""current"":0.991,""power"":23.92,""ocv"":24.207,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4838}"
2026-06-25T08:44:56.618165,76.8,24.155,0.614,14.85,0,"{""soc"":76.8,""voltage"":24.155,""current"":0.614,""power"":14.85,""ocv"":24.188,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4843}"
2026-06-25T08:45:01.333427,76.8,24.157,0.635,15.36,0,"{""soc"":76.8,""voltage"":24.157,""current"":0.635,""power"":15.36,""ocv"":24.192,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4848}"
2026-06-25T08:45:06.334337,76.8,24.158,0.719,17.35,0,"{""soc"":76.8,""voltage"":24.158,""current"":0.719,""power"":17.35,""ocv"":24.197,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4853}"
2026-06-25T08:45:11.453901,76.8,24.157,0.879,21.22,0,"{""soc"":76.8,""voltage"":24.157,""current"":0.879,""power"":21.22,""ocv"":24.205,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4858}"
2026-06-25T08:45:16.495072,76.7,24.154,0.992,23.94,0,"{""soc"":76.7,""voltage"":24.154,""current"":0.992,""power"":23.94,""ocv"":24.207,""cell_v"":4.026,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4863}"
2026-06-25T08:45:21.298942,76.7,24.15,1.002,24.17,0,"{""soc"":76.7,""voltage"":24.150,""current"":1.002,""power"":24.17,""ocv"":24.204,""cell_v"":4.025,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4868}"
2026-06-25T08:45:26.535992,76.7,24.147,1.009,24.33,0,"{""soc"":76.7,""voltage"":24.147,""current"":1.009,""power"":24.33,""ocv"":24.201,""cell_v"":4.024,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4873}"
2026-06-25T08:45:31.431418,76.6,24.144,0.999,24.1,0,"{""soc"":76.6,""voltage"":24.144,""current"":0.999,""power"":24.10,""ocv"":24.197,""cell_v"":4.024,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4878}"
2026-06-25T08:45:36.427725,76.6,24.141,0.992,23.94,0,"{""soc"":76.6,""voltage"":24.141,""current"":0.992,""power"":23.94,""ocv"":24.194,""cell_v"":4.023,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4883}"
2026-06-25T08:45:41.366739,76.6,24.142,0.66,15.91,0,"{""soc"":76.6,""voltage"":24.142,""current"":0.660,""power"":15.91,""ocv"":24.178,""cell_v"":4.024,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4888}"
2026-06-25T08:45:46.387920,76.6,24.144,0.601,14.51,0,"{""soc"":76.6,""voltage"":24.144,""current"":0.601,""power"":14.51,""ocv"":24.176,""cell_v"":4.024,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4893}"
2026-06-25T08:45:51.513702,76.6,24.145,0.672,16.23,0,"{""soc"":76.6,""voltage"":24.145,""current"":0.672,""power"":16.23,""ocv"":24.182,""cell_v"":4.024,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4898}"
2026-06-25T08:45:56.533027,76.5,24.145,0.828,19.98,0,"{""soc"":76.5,""voltage"":24.145,""current"":0.828,""power"":19.98,""ocv"":24.190,""cell_v"":4.024,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4903}"
2026-06-25T08:46:01.336480,76.5,24.142,1.002,24.15,0,"{""soc"":76.5,""voltage"":24.142,""current"":1.002,""power"":24.15,""ocv"":24.196,""cell_v"":4.024,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4908}"
2026-06-25T08:46:06.432118,76.5,24.138,0.999,24.1,0,"{""soc"":76.5,""voltage"":24.138,""current"":0.999,""power"":24.10,""ocv"":24.191,""cell_v"":4.023,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4913}"
2026-06-25T08:46:11.377929,76.5,24.134,1.003,24.22,0,"{""soc"":76.5,""voltage"":24.134,""current"":1.003,""power"":24.22,""ocv"":24.188,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4918}"
2026-06-25T08:46:16.497804,76.4,24.132,0.614,14.85,0,"{""soc"":76.4,""voltage"":24.132,""current"":0.614,""power"":14.85,""ocv"":24.165,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4923}"
2026-06-25T08:46:21.518692,76.4,24.134,0.634,15.34,0,"{""soc"":76.4,""voltage"":24.134,""current"":0.634,""power"":15.34,""ocv"":24.168,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4928}"
2026-06-25T08:46:26.632935,76.4,24.135,0.71,17.12,0,"{""soc"":76.4,""voltage"":24.135,""current"":0.710,""power"":17.12,""ocv"":24.173,""cell_v"":4.023,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4933}"
2026-06-25T08:46:31.326981,76.4,24.134,0.878,21.17,0,"{""soc"":76.4,""voltage"":24.134,""current"":0.878,""power"":21.17,""ocv"":24.182,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4938}"
2026-06-25T08:46:36.333391,76.3,24.13,1.005,24.26,0,"{""soc"":76.3,""voltage"":24.130,""current"":1.005,""power"":24.26,""ocv"":24.184,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4943}"
2026-06-25T08:46:41.383366,76.3,24.132,0.634,15.31,0,"{""soc"":76.3,""voltage"":24.132,""current"":0.634,""power"":15.31,""ocv"":24.166,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4948}"
2026-06-25T08:46:46.375044,76.3,24.133,0.628,15.15,0,"{""soc"":76.3,""voltage"":24.133,""current"":0.628,""power"":15.15,""ocv"":24.167,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4953}"
2026-06-25T08:46:51.398190,76.3,24.134,0.624,15.08,0,"{""soc"":76.3,""voltage"":24.134,""current"":0.624,""power"":15.08,""ocv"":24.168,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4958}"
2026-06-25T08:46:56.515839,76.3,24.133,0.732,17.69,0,"{""soc"":76.3,""voltage"":24.133,""current"":0.732,""power"":17.69,""ocv"":24.173,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4963}"
2026-06-25T08:47:01.355032,76.2,24.13,0.883,21.29,0,"{""soc"":76.2,""voltage"":24.130,""current"":0.883,""power"":21.29,""ocv"":24.178,""cell_v"":4.022,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4968}"
2026-06-25T08:47:06.442486,76.2,24.122,1.471,35.43,0,"{""soc"":76.2,""voltage"":24.122,""current"":1.471,""power"":35.43,""ocv"":24.201,""cell_v"":4.020,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4973}"
2026-06-25T08:47:11.472905,76.2,24.114,1.414,34.03,0,"{""soc"":76.2,""voltage"":24.114,""current"":1.414,""power"":34.03,""ocv"":24.190,""cell_v"":4.019,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4978}"
2026-06-25T08:47:16.377987,76.1,24.107,1.139,27.42,0,"{""soc"":76.1,""voltage"":24.107,""current"":1.139,""power"":27.42,""ocv"":24.169,""cell_v"":4.018,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4983}"
2026-06-25T08:47:21.397637,76.1,24.101,1.245,30.01,0,"{""soc"":76.1,""voltage"":24.101,""current"":1.245,""power"":30.01,""ocv"":24.168,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4988}"
2026-06-25T08:47:26.426259,76.1,24.102,0.81,19.52,0,"{""soc"":76.1,""voltage"":24.102,""current"":0.810,""power"":19.52,""ocv"":24.145,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4993}"
2026-06-25T08:47:31.439505,76.0,24.103,0.807,19.45,0,"{""soc"":76.0,""voltage"":24.103,""current"":0.807,""power"":19.45,""ocv"":24.146,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":4998}"
2026-06-25T08:47:36.367487,76.0,24.104,0.894,21.54,0,"{""soc"":76.0,""voltage"":24.104,""current"":0.894,""power"":21.54,""ocv"":24.152,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5003}"
2026-06-25T08:47:41.593231,76.0,24.103,0.805,19.41,0,"{""soc"":76.0,""voltage"":24.103,""current"":0.805,""power"":19.41,""ocv"":24.147,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5008}"
2026-06-25T08:47:46.385344,76.0,24.101,0.9,21.68,0,"{""soc"":76.0,""voltage"":24.101,""current"":0.900,""power"":21.68,""ocv"":24.150,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5013}"
2026-06-25T08:47:51.629550,75.9,24.103,0.801,19.29,0,"{""soc"":75.9,""voltage"":24.103,""current"":0.801,""power"":19.29,""ocv"":24.146,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5018}"
2026-06-25T08:47:56.523459,75.9,24.103,0.813,19.57,0,"{""soc"":75.9,""voltage"":24.103,""current"":0.813,""power"":19.57,""ocv"":24.147,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5023}"
2026-06-25T08:48:01.442710,75.9,24.103,0.689,16.64,0,"{""soc"":75.9,""voltage"":24.103,""current"":0.689,""power"":16.64,""ocv"":24.140,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5028}"
2026-06-25T08:48:06.383337,75.9,24.103,0.715,17.23,0,"{""soc"":75.9,""voltage"":24.103,""current"":0.715,""power"":17.23,""ocv"":24.142,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5033}"
2026-06-25T08:48:11.480787,75.9,24.103,0.774,18.65,0,"{""soc"":75.9,""voltage"":24.103,""current"":0.774,""power"":18.65,""ocv"":24.145,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5038}"
2026-06-25T08:48:16.392550,75.8,24.104,0.591,14.26,0,"{""soc"":75.8,""voltage"":24.104,""current"":0.591,""power"":14.26,""ocv"":24.136,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5043}"
2026-06-25T08:48:21.434589,75.8,24.105,0.608,14.65,0,"{""soc"":75.8,""voltage"":24.105,""current"":0.608,""power"":14.65,""ocv"":24.137,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5048}"
2026-06-25T08:48:26.433476,75.8,24.105,0.542,13.07,0,"{""soc"":75.8,""voltage"":24.105,""current"":0.542,""power"":13.07,""ocv"":24.134,""cell_v"":4.018,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5053}"
2026-06-25T08:48:31.558938,75.8,24.106,0.544,13.11,0,"{""soc"":75.8,""voltage"":24.106,""current"":0.544,""power"":13.11,""ocv"":24.136,""cell_v"":4.018,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5058}"
2026-06-25T08:48:36.482386,75.8,24.107,0.595,14.35,0,"{""soc"":75.8,""voltage"":24.107,""current"":0.595,""power"":14.35,""ocv"":24.139,""cell_v"":4.018,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5063}"
2026-06-25T08:48:41.469947,75.7,24.108,0.595,14.83,0,"{""soc"":75.7,""voltage"":24.108,""current"":0.595,""power"":14.83,""ocv"":24.140,""cell_v"":4.018,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5068}"
2026-06-25T08:48:46.706895,75.7,24.107,0.605,14.58,0,"{""soc"":75.7,""voltage"":24.107,""current"":0.605,""power"":14.58,""ocv"":24.139,""cell_v"":4.018,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5073}"
2026-06-25T08:48:51.501600,75.7,24.106,0.594,14.31,0,"{""soc"":75.7,""voltage"":24.106,""current"":0.594,""power"":14.31,""ocv"":24.138,""cell_v"":4.018,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5078}"
2026-06-25T08:48:56.520246,75.7,24.101,1.474,35.45,0,"{""soc"":75.7,""voltage"":24.101,""current"":1.474,""power"":35.45,""ocv"":24.180,""cell_v"":4.017,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5083}"
2026-06-25T08:49:01.470981,75.6,24.091,1.271,30.56,0,"{""soc"":75.6,""voltage"":24.091,""current"":1.271,""power"":30.56,""ocv"":24.160,""cell_v"":4.015,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5088}"
2026-06-25T08:49:06.492380,75.6,24.083,1.271,30.56,0,"{""soc"":75.6,""voltage"":24.083,""current"":1.271,""power"":30.56,""ocv"":24.151,""cell_v"":4.014,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5093}"
2026-06-25T08:49:11.578610,75.6,24.077,1.176,28.27,0,"{""soc"":75.6,""voltage"":24.077,""current"":1.176,""power"":28.27,""ocv"":24.140,""cell_v"":4.013,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5098}"
2026-06-25T08:49:16.521901,75.5,24.07,1.252,30.08,0,"{""soc"":75.5,""voltage"":24.070,""current"":1.252,""power"":30.08,""ocv"":24.137,""cell_v"":4.012,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5103}"
2026-06-25T08:49:21.532222,75.5,24.064,1.31,31.49,0,"{""soc"":75.5,""voltage"":24.064,""current"":1.310,""power"":31.49,""ocv"":24.134,""cell_v"":4.011,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5108}"
2026-06-25T08:49:26.657489,75.5,24.06,1.163,27.95,0,"{""soc"":75.5,""voltage"":24.060,""current"":1.163,""power"":27.95,""ocv"":24.123,""cell_v"":4.010,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5113}"
2026-06-25T08:49:31.467278,75.4,24.055,1.177,28.31,0,"{""soc"":75.4,""voltage"":24.055,""current"":1.177,""power"":28.31,""ocv"":24.118,""cell_v"":4.009,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5118}"
2026-06-25T08:49:36.571588,75.4,24.051,1.385,33.3,0,"{""soc"":75.4,""voltage"":24.051,""current"":1.385,""power"":33.30,""ocv"":24.126,""cell_v"":4.009,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5123}"
2026-06-25T08:49:41.606305,75.4,24.054,0.602,14.51,0,"{""soc"":75.4,""voltage"":24.054,""current"":0.602,""power"":14.51,""ocv"":24.086,""cell_v"":4.009,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5128}"
2026-06-25T08:49:46.494221,75.3,24.059,0.642,15.45,0,"{""soc"":75.3,""voltage"":24.059,""current"":0.642,""power"":15.45,""ocv"":24.094,""cell_v"":4.010,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5133}"
2026-06-25T08:49:51.431108,75.3,24.062,0.701,16.89,0,"{""soc"":75.3,""voltage"":24.062,""current"":0.701,""power"":16.89,""ocv"":24.100,""cell_v"":4.010,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5138}"
2026-06-25T08:49:56.559872,75.3,24.063,0.721,17.33,0,"{""soc"":75.3,""voltage"":24.063,""current"":0.721,""power"":17.33,""ocv"":24.102,""cell_v"":4.010,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5143}"
2026-06-25T08:50:01.463238,75.3,24.063,0.806,19.39,0,"{""soc"":75.3,""voltage"":24.063,""current"":0.806,""power"":19.39,""ocv"":24.107,""cell_v"":4.011,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5148}"
2026-06-25T08:50:06.483807,75.2,24.062,0.847,20.35,0,"{""soc"":75.2,""voltage"":24.062,""current"":0.847,""power"":20.35,""ocv"":24.108,""cell_v"":4.010,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5153}"
2026-06-25T08:50:11.805744,75.2,24.065,0.542,13.05,0,"{""soc"":75.2,""voltage"":24.065,""current"":0.542,""power"":13.05,""ocv"":24.095,""cell_v"":4.011,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5158}"
2026-06-25T08:50:16.635427,75.2,24.068,0.554,13.34,0,"{""soc"":75.2,""voltage"":24.068,""current"":0.554,""power"":13.34,""ocv"":24.098,""cell_v"":4.011,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5163}"
2026-06-25T08:50:21.940403,75.2,24.071,0.438,10.55,0,"{""soc"":75.2,""voltage"":24.071,""current"":0.438,""power"":10.55,""ocv"":24.094,""cell_v"":4.012,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5168}"
2026-06-25T08:50:26.736882,74.8,24.073,0.486,11.7,0,"{""soc"":74.8,""voltage"":24.073,""current"":0.486,""power"":11.70,""ocv"":24.099,""cell_v"":4.012,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5173}"
2026-06-25T08:50:31.473070,74.8,24.074,0.602,14.51,0,"{""soc"":74.8,""voltage"":24.074,""current"":0.602,""power"":14.51,""ocv"":24.106,""cell_v"":4.012,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5178}"
2026-06-25T08:50:36.794845,74.7,24.072,0.773,18.59,0,"{""soc"":74.7,""voltage"":24.072,""current"":0.773,""power"":18.59,""ocv"":24.114,""cell_v"":4.012,""charging"":false,""latch"":true,""pi_status"":""ready"",""uptime_s"":5183}"
